Town,Date,Cases,CaseRate,Deaths,PeopleTested,RateTested100k,Lat,Lon,ConfirmedCases_shifted_14_days,Cases added during 14 days,Deaths added during 14 days
Glastonbury,5/7/2020,211,612,56,0,0,41.6918834,-72.5521735,137,74,29
Glastonbury,5/8/2020,212,615,57,0,0,41.6918834,-72.5521735,142,70,29
Glastonbury,5/9/2020,215,623,57,0,0,41.6918834,-72.5521735,149,66,26
Glastonbury,5/10/2020,216,626,58,0,0,41.6918834,-72.5521735,152,64,23
Glastonbury,5/11/2020,219,635,60,0,0,41.6918834,-72.5521735,157,62,23
Glastonbury,5/12/2020,225,652,62,0,0,41.6918834,-72.5521735,158,67,22
Glastonbury,5/13/2020,233,676,64,0,0,41.6918834,-72.5521735,161,72,21
Glastonbury,5/14/2020,235,681,65,0,0,41.6918834,-72.5521735,170,65,21
Glastonbury,5/15/2020,235,681,65,0,0,41.6918834,-72.5521735,182,53,18
Glastonbury,5/16/2020,242,702,66,854,0,41.6918834,-72.5521735,184,58,19
Glastonbury,5/17/2020,246,716,68,887,0,41.6918834,-72.5521735,187,59,20
Glastonbury,5/18/2020,248,719,69,925,0,41.6918834,-72.5521735,192,56,20
Glastonbury,5/19/2020,252,731,69,1008,0,41.6918834,-72.5521735,197,55,17
Glastonbury,5/20/2020,252,731,69,1002,2905,41.6918834,-72.5521735,203,49,15
Glastonbury,5/21/2020,258,748,68,1049,3041,41.6918834,-72.5521735,211,47,12
Glastonbury,5/22/2020,259,751,71,1068,3096,41.6918834,-72.5521735,212,47,14
Glastonbury,5/23/2020,257,745,70,1099,3186,41.6918834,-72.5521735,215,42,13
Glastonbury,5/24/2020,264,765,70,1144,3317,41.6918834,-72.5521735,216,48,12
Glastonbury,5/25/2020,272,789,70,1171,3395,41.6918834,-72.5521735,219,53,10
Glastonbury,5/26/2020,268,777,72,1200,3479,41.6918834,-72.5521735,225,43,10
Glastonbury,5/27/2020,269,780,72,1234,3578,41.6918834,-72.5521735,233,36,8
Glastonbury,5/28/2020,272,789,72,1278,3705,41.6918834,-72.5521735,235,37,7
Glastonbury,5/29/2020,274,794,72,1303,3778,41.6918834,-72.5521735,235,39,7
Glastonbury,5/30/2020,272,789,72,1308,3792,41.6918834,-72.5521735,242,30,6
Glastonbury,5/31/2020,276,800,72,1349,3911,41.6918834,-72.5521735,246,30,4
Glastonbury,6/1/2020,275,797,72,1398,4053,41.6918834,-72.5521735,248,27,3
Glastonbury,6/2/2020,278,806,72,1457,4224,41.6918834,-72.5521735,252,26,3
Glastonbury,6/3/2020,277,803,72,1471,4265,41.6918834,-72.5521735,252,25,3
Glastonbury,6/4/2020,277,803,73,1503,4358,41.6918834,-72.5521735,258,19,5
Glastonbury,6/5/2020,281,815,73,1548,4488,41.6918834,-72.5521735,259,22,2
Glastonbury,6/6/2020,281,815,73,1601,4642,41.6918834,-72.5521735,257,24,3
Glastonbury,6/7/2020,280,812,73,1636,4743,41.6918834,-72.5521735,264,16,3
Glastonbury,6/8/2020,283,821,73,1667,4833,41.6918834,-72.5521735,272,11,3
Glastonbury,6/9/2020,291,844,73,1707,4949,41.6918834,-72.5521735,268,23,1
Glastonbury,6/10/2020,290,841,73,1730,5016,41.6918834,-72.5521735,269,21,1
Glastonbury,6/11/2020,293,849,73,1773,5140,41.6918834,-72.5521735,272,21,1
Glastonbury,6/12/2020,294,852,73,1817,5268,41.6918834,-72.5521735,274,20,1
Glastonbury,6/13/2020,295,855,73,1855,5378,41.6918834,-72.5521735,272,23,1
Glastonbury,6/14/2020,295,855,73,1901,5512,41.6918834,-72.5521735,276,19,1
Glastonbury,6/15/2020,295,855,73,1947,5645,41.6918834,-72.5521735,275,20,1
Glastonbury,6/16/2020,295,855,73,1976,5729,41.6918834,-72.5521735,278,17,1
Glastonbury,6/17/2020,296,858,74,1991,5773,41.6918834,-72.5521735,277,19,2
Glastonbury,6/18/2020,297,861,73,2032,5891,41.6918834,-72.5521735,277,20,0
Glastonbury,6/19/2020,298,864,74,2082,6036,41.6918834,-72.5521735,281,17,1
Glastonbury,6/20/2020,298,864,74,2084,6042,41.6918834,-72.5521735,281,17,1
Glastonbury,6/21/2020,298,864,74,2085,6045,41.6918834,-72.5521735,280,18,1
Columbia,3/24/2020,1,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,3/25/2020,1,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,3/26/2020,1,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,3/27/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,3/28/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,3/29/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,3/30/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,3/31/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,4/1/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,4/2/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,4/3/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,4/4/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,4/5/2020,2,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,4/6/2020,3,0,0,0,0,41.6945271,-72.305414,0,0,0
Columbia,4/7/2020,3,0,0,0,0,41.6945271,-72.305414,1,2,0
Columbia,4/8/2020,3,0,0,0,0,41.6945271,-72.305414,1,2,0
Columbia,4/9/2020,3,0,0,0,0,41.6945271,-72.305414,1,2,0
Columbia,4/10/2020,3,0,0,0,0,41.6945271,-72.305414,2,1,0
Columbia,4/11/2020,3,0,0,0,0,41.6945271,-72.305414,2,1,0
Columbia,4/12/2020,3,0,0,0,0,41.6945271,-72.305414,2,1,0
Columbia,4/13/2020,3,0,0,0,0,41.6945271,-72.305414,2,1,0
Columbia,4/14/2020,4,0,0,0,0,41.6945271,-72.305414,2,2,0
Columbia,4/15/2020,5,0,0,0,0,41.6945271,-72.305414,2,3,0
Columbia,4/16/2020,5,93,0,0,0,41.6945271,-72.305414,2,3,0
Columbia,4/17/2020,5,93,0,0,0,41.6945271,-72.305414,2,3,0
Columbia,4/18/2020,5,93,0,0,0,41.6945271,-72.305414,2,3,0
Columbia,4/19/2020,6,111,0,0,0,41.6945271,-72.305414,2,4,0
Columbia,4/20/2020,6,111,0,0,0,41.6945271,-72.305414,3,3,0
Columbia,4/21/2020,6,111,0,0,0,41.6945271,-72.305414,3,3,0
Columbia,4/22/2020,5,93,0,0,0,41.6945271,-72.305414,3,2,0
Columbia,4/23/2020,6,111,0,0,0,41.6945271,-72.305414,3,3,0
Columbia,4/24/2020,6,111,0,0,0,41.6945271,-72.305414,3,3,0
Columbia,4/25/2020,7,130,0,0,0,41.6945271,-72.305414,3,4,0
Columbia,4/26/2020,7,130,0,0,0,41.6945271,-72.305414,3,4,0
Columbia,4/27/2020,7,130,0,0,0,41.6945271,-72.305414,3,4,0
Columbia,4/28/2020,7,130,0,0,0,41.6945271,-72.305414,4,3,0
Columbia,4/29/2020,7,130,0,0,0,41.6945271,-72.305414,5,2,0
Columbia,4/30/2020,12,223,0,0,0,41.6945271,-72.305414,5,7,0
Columbia,5/1/2020,12,223,0,0,0,41.6945271,-72.305414,5,7,0
Columbia,5/2/2020,12,223,0,0,0,41.6945271,-72.305414,5,7,0
Columbia,5/3/2020,12,223,0,0,0,41.6945271,-72.305414,6,6,0
Columbia,5/4/2020,12,223,0,0,0,41.6945271,-72.305414,6,6,0
Columbia,5/5/2020,14,260,0,0,0,41.6945271,-72.305414,6,8,0
Columbia,5/6/2020,14,260,0,0,0,41.6945271,-72.305414,5,9,0
Columbia,5/7/2020,14,260,0,0,0,41.6945271,-72.305414,6,8,0
Columbia,5/8/2020,15,279,0,0,0,41.6945271,-72.305414,6,9,0
Columbia,5/9/2020,15,279,0,0,0,41.6945271,-72.305414,7,8,0
Columbia,5/10/2020,15,279,0,0,0,41.6945271,-72.305414,7,8,0
Columbia,5/11/2020,16,297,0,0,0,41.6945271,-72.305414,7,9,0
Columbia,5/12/2020,16,297,0,0,0,41.6945271,-72.305414,7,9,0
Columbia,5/13/2020,16,297,0,0,0,41.6945271,-72.305414,7,9,0
Columbia,5/14/2020,17,316,0,0,0,41.6945271,-72.305414,12,5,0
Columbia,5/15/2020,17,316,0,0,0,41.6945271,-72.305414,12,5,0
Columbia,5/16/2020,16,297,0,93,0,41.6945271,-72.305414,12,4,0
Columbia,5/17/2020,18,316,0,97,0,41.6945271,-72.305414,12,6,0
Columbia,5/18/2020,17,316,0,106,0,41.6945271,-72.305414,12,5,0
Columbia,5/19/2020,17,316,0,117,0,41.6945271,-72.305414,14,3,0
Columbia,5/20/2020,18,334,0,119,2210,41.6945271,-72.305414,14,4,0
Columbia,5/21/2020,19,353,0,127,2358,41.6945271,-72.305414,14,5,0
Columbia,5/22/2020,19,353,0,137,2544,41.6945271,-72.305414,15,4,0
Columbia,5/23/2020,20,371,0,145,2693,41.6945271,-72.305414,15,5,0
Columbia,5/24/2020,21,390,0,152,2823,41.6945271,-72.305414,15,6,0
Columbia,5/25/2020,22,409,0,155,2878,41.6945271,-72.305414,16,6,0
Columbia,5/26/2020,21,390,1,157,2916,41.6945271,-72.305414,16,5,1
Columbia,5/27/2020,21,390,1,161,2990,41.6945271,-72.305414,16,5,1
Columbia,5/28/2020,21,390,1,162,3008,41.6945271,-72.305414,17,4,1
Columbia,5/29/2020,22,409,1,171,3175,41.6945271,-72.305414,17,5,1
Columbia,5/30/2020,22,409,1,173,3213,41.6945271,-72.305414,16,6,1
Columbia,5/31/2020,22,409,1,177,3287,41.6945271,-72.305414,18,4,1
Columbia,6/1/2020,22,409,1,189,3510,41.6945271,-72.305414,17,5,1
Columbia,6/2/2020,22,409,1,194,3603,41.6945271,-72.305414,17,5,1
Columbia,6/3/2020,22,409,1,199,3695,41.6945271,-72.305414,18,4,1
Columbia,6/4/2020,22,409,1,207,3844,41.6945271,-72.305414,19,3,1
Columbia,6/5/2020,23,427,1,217,4030,41.6945271,-72.305414,19,4,1
Columbia,6/6/2020,23,427,1,224,4160,41.6945271,-72.305414,20,3,1
Columbia,6/7/2020,23,427,1,234,4345,41.6945271,-72.305414,21,2,1
Columbia,6/8/2020,23,427,1,241,4475,41.6945271,-72.305414,22,1,1
Columbia,6/9/2020,23,427,1,249,4624,41.6945271,-72.305414,21,2,0
Columbia,6/10/2020,23,427,1,252,4680,41.6945271,-72.305414,21,2,0
Columbia,6/11/2020,23,427,1,259,4810,41.6945271,-72.305414,21,2,0
Columbia,6/12/2020,23,427,1,263,4884,41.6945271,-72.305414,22,1,0
Columbia,6/13/2020,23,427,1,276,5125,41.6945271,-72.305414,22,1,0
Columbia,6/14/2020,23,427,1,287,5330,41.6945271,-72.305414,22,1,0
Columbia,6/15/2020,23,427,1,292,5422,41.6945271,-72.305414,22,1,0
Columbia,6/16/2020,23,427,1,301,5590,41.6945271,-72.305414,22,1,0
Columbia,6/17/2020,23,427,1,303,5627,41.6945271,-72.305414,22,1,0
Columbia,6/18/2020,23,427,1,309,5738,41.6945271,-72.305414,22,1,0
Columbia,6/19/2020,23,427,1,319,5924,41.6945271,-72.305414,23,0,0
Columbia,6/20/2020,23,427,1,321,5961,41.6945271,-72.305414,23,0,0
Columbia,6/21/2020,23,427,1,321,5961,41.6945271,-72.305414,23,0,0
Hebron,3/24/2020,0,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,3/25/2020,0,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,3/26/2020,1,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,3/27/2020,1,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,3/28/2020,1,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,3/29/2020,1,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,3/30/2020,3,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,3/31/2020,3,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,4/1/2020,4,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,4/2/2020,4,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,4/3/2020,4,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,4/4/2020,4,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,4/5/2020,4,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,4/6/2020,5,0,0,0,0,41.6583378,-72.3934727,0,0,0
Hebron,4/7/2020,5,0,0,0,0,41.6583378,-72.3934727,0,5,0
Hebron,4/8/2020,6,0,0,0,0,41.6583378,-72.3934727,0,6,0
Hebron,4/9/2020,7,0,0,0,0,41.6583378,-72.3934727,1,6,0
Hebron,4/10/2020,7,0,0,0,0,41.6583378,-72.3934727,1,6,0
Hebron,4/11/2020,9,0,0,0,0,41.6583378,-72.3934727,1,8,0
Hebron,4/12/2020,9,0,0,0,0,41.6583378,-72.3934727,1,8,0
Hebron,4/13/2020,7,0,0,0,0,41.6583378,-72.3934727,3,4,0
Hebron,4/14/2020,7,0,0,0,0,41.6583378,-72.3934727,3,4,0
Hebron,4/15/2020,7,0,0,0,0,41.6583378,-72.3934727,4,3,0
Hebron,4/16/2020,8,84,0,0,0,41.6583378,-72.3934727,4,4,0
Hebron,4/17/2020,10,105,0,0,0,41.6583378,-72.3934727,4,6,0
Hebron,4/18/2020,10,105,0,0,0,41.6583378,-72.3934727,4,6,0
Hebron,4/19/2020,11,116,0,0,0,41.6583378,-72.3934727,4,7,0
Hebron,4/20/2020,11,116,0,0,0,41.6583378,-72.3934727,5,6,0
Hebron,4/21/2020,11,116,0,0,0,41.6583378,-72.3934727,5,6,0
Hebron,4/22/2020,11,116,0,0,0,41.6583378,-72.3934727,6,5,0
Hebron,4/23/2020,12,127,0,0,0,41.6583378,-72.3934727,7,5,0
Hebron,4/24/2020,15,158,1,0,0,41.6583378,-72.3934727,7,8,1
Hebron,4/25/2020,14,148,1,0,0,41.6583378,-72.3934727,9,5,1
Hebron,4/26/2020,14,148,1,0,0,41.6583378,-72.3934727,9,5,1
Hebron,4/27/2020,14,148,1,0,0,41.6583378,-72.3934727,7,7,1
Hebron,4/28/2020,14,148,1,0,0,41.6583378,-72.3934727,7,7,1
Hebron,4/29/2020,15,158,2,0,0,41.6583378,-72.3934727,7,8,2
Hebron,4/30/2020,15,158,2,0,0,41.6583378,-72.3934727,8,7,2
Hebron,5/1/2020,15,158,2,0,0,41.6583378,-72.3934727,10,5,2
Hebron,5/2/2020,15,158,2,0,0,41.6583378,-72.3934727,10,5,2
Hebron,5/3/2020,15,158,2,0,0,41.6583378,-72.3934727,11,4,2
Hebron,5/4/2020,15,158,2,0,0,41.6583378,-72.3934727,11,4,2
Hebron,5/5/2020,15,158,2,0,0,41.6583378,-72.3934727,11,4,2
Hebron,5/6/2020,17,179,2,0,0,41.6583378,-72.3934727,11,6,2
Hebron,5/7/2020,17,179,2,0,0,41.6583378,-72.3934727,12,5,2
Hebron,5/8/2020,17,179,2,0,0,41.6583378,-72.3934727,15,2,1
Hebron,5/9/2020,17,179,2,0,0,41.6583378,-72.3934727,14,3,1
Hebron,5/10/2020,18,190,2,0,0,41.6583378,-72.3934727,14,4,1
Hebron,5/11/2020,18,190,2,0,0,41.6583378,-72.3934727,14,4,1
Hebron,5/12/2020,18,190,2,0,0,41.6583378,-72.3934727,14,4,1
Hebron,5/13/2020,18,190,2,0,0,41.6583378,-72.3934727,15,3,0
Hebron,5/14/2020,18,190,2,0,0,41.6583378,-72.3934727,15,3,0
Hebron,5/15/2020,18,190,2,0,0,41.6583378,-72.3934727,15,3,0
Hebron,5/16/2020,19,200,2,159,0,41.6583378,-72.3934727,15,4,0
Hebron,5/17/2020,19,200,2,166,0,41.6583378,-72.3934727,15,4,0
Hebron,5/18/2020,19,200,2,178,0,41.6583378,-72.3934727,15,4,0
Hebron,5/19/2020,20,211,2,193,0,41.6583378,-72.3934727,15,5,0
Hebron,5/20/2020,20,211,2,193,2035,41.6583378,-72.3934727,17,3,0
Hebron,5/21/2020,21,221,2,204,2151,41.6583378,-72.3934727,17,4,0
Hebron,5/22/2020,21,221,2,214,2257,41.6583378,-72.3934727,17,4,0
Hebron,5/23/2020,22,232,2,228,2405,41.6583378,-72.3934727,17,5,0
Hebron,5/24/2020,22,232,2,237,2499,41.6583378,-72.3934727,18,4,0
Hebron,5/25/2020,23,243,2,243,2563,41.6583378,-72.3934727,18,5,0
Hebron,5/26/2020,22,232,2,250,2637,41.6583378,-72.3934727,18,4,0
Hebron,5/27/2020,22,232,2,260,2742,41.6583378,-72.3934727,18,4,0
Hebron,5/28/2020,22,232,2,264,2784,41.6583378,-72.3934727,18,4,0
Hebron,5/29/2020,22,232,2,271,2858,41.6583378,-72.3934727,18,4,0
Hebron,5/30/2020,23,243,2,275,2900,41.6583378,-72.3934727,19,4,0
Hebron,5/31/2020,23,243,2,283,2985,41.6583378,-72.3934727,19,4,0
Hebron,6/1/2020,24,253,2,296,3122,41.6583378,-72.3934727,19,5,0
Hebron,6/2/2020,25,264,2,301,3174,41.6583378,-72.3934727,20,5,0
Hebron,6/3/2020,26,274,2,308,3248,41.6583378,-72.3934727,20,6,0
Hebron,6/4/2020,26,274,2,313,3301,41.6583378,-72.3934727,21,5,0
Hebron,6/5/2020,26,274,2,326,3438,41.6583378,-72.3934727,21,5,0
Hebron,6/6/2020,26,274,2,335,3533,41.6583378,-72.3934727,22,4,0
Hebron,6/7/2020,26,274,2,346,3649,41.6583378,-72.3934727,22,4,0
Hebron,6/8/2020,27,285,2,360,3797,41.6583378,-72.3934727,23,4,0
Hebron,6/9/2020,27,285,2,368,3881,41.6583378,-72.3934727,22,5,0
Hebron,6/10/2020,28,295,2,378,3987,41.6583378,-72.3934727,22,6,0
Hebron,6/11/2020,28,295,2,393,4145,41.6583378,-72.3934727,22,6,0
Hebron,6/12/2020,28,295,2,405,4271,41.6583378,-72.3934727,22,6,0
Hebron,6/13/2020,28,295,2,420,4429,41.6583378,-72.3934727,23,5,0
Hebron,6/14/2020,28,295,2,430,4535,41.6583378,-72.3934727,23,5,0
Hebron,6/15/2020,28,295,2,438,4619,41.6583378,-72.3934727,24,4,0
Hebron,6/16/2020,28,295,2,447,4714,41.6583378,-72.3934727,25,3,0
Hebron,6/17/2020,28,295,2,451,4756,41.6583378,-72.3934727,26,2,0
Hebron,6/18/2020,27,285,2,466,4915,41.6583378,-72.3934727,26,1,0
Hebron,6/19/2020,27,285,2,482,5083,41.6583378,-72.3934727,26,1,0
Hebron,6/20/2020,27,285,2,483,5094,41.6583378,-72.3934727,26,1,0
Hebron,6/21/2020,27,285,2,484,5104,41.6583378,-72.3934727,26,1,0
Wethersfield,3/24/2020,2,0,0,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,3/25/2020,3,0,0,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,3/26/2020,3,0,0,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,3/27/2020,6,0,0,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,3/28/2020,8,0,0,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,3/29/2020,10,0,0,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,3/30/2020,12,0,0,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,3/31/2020,15,0,0,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,4/1/2020,18,0,1,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,4/2/2020,22,0,1,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,4/3/2020,25,0,1,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,4/4/2020,24,0,1,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,4/5/2020,26,0,1,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,4/6/2020,30,0,2,0,0,41.7024837,-72.6693014,0,0,0
Wethersfield,4/7/2020,35,0,2,0,0,41.7024837,-72.6693014,2,33,2
Wethersfield,4/8/2020,35,0,3,0,0,41.7024837,-72.6693014,3,32,3
Wethersfield,4/9/2020,40,0,3,0,0,41.7024837,-72.6693014,3,37,3
Wethersfield,4/10/2020,44,0,3,0,0,41.7024837,-72.6693014,6,38,3
Wethersfield,4/11/2020,52,0,3,0,0,41.7024837,-72.6693014,8,44,3
Wethersfield,4/12/2020,59,0,3,0,0,41.7024837,-72.6693014,10,49,3
Wethersfield,4/13/2020,69,0,3,0,0,41.7024837,-72.6693014,12,57,3
Wethersfield,4/14/2020,71,0,3,0,0,41.7024837,-72.6693014,15,56,3
Wethersfield,4/15/2020,71,0,3,0,0,41.7024837,-72.6693014,18,53,2
Wethersfield,4/16/2020,77,295,3,0,0,41.7024837,-72.6693014,22,55,2
Wethersfield,4/17/2020,83,318,3,0,0,41.7024837,-72.6693014,25,58,2
Wethersfield,4/18/2020,85,326,3,0,0,41.7024837,-72.6693014,24,61,2
Wethersfield,4/19/2020,86,330,3,0,0,41.7024837,-72.6693014,26,60,2
Wethersfield,4/20/2020,94,360,5,0,0,41.7024837,-72.6693014,30,64,3
Wethersfield,4/21/2020,98,376,5,0,0,41.7024837,-72.6693014,35,63,3
Wethersfield,4/22/2020,104,399,5,0,0,41.7024837,-72.6693014,35,69,2
Wethersfield,4/23/2020,107,410,5,0,0,41.7024837,-72.6693014,40,67,2
Wethersfield,4/24/2020,117,449,5,0,0,41.7024837,-72.6693014,44,73,2
Wethersfield,4/25/2020,117,449,5,0,0,41.7024837,-72.6693014,52,65,2
Wethersfield,4/26/2020,125,479,5,0,0,41.7024837,-72.6693014,59,66,2
Wethersfield,4/27/2020,134,514,5,0,0,41.7024837,-72.6693014,69,65,2
Wethersfield,4/28/2020,137,525,5,0,0,41.7024837,-72.6693014,71,66,2
Wethersfield,4/29/2020,138,529,7,0,0,41.7024837,-72.6693014,71,67,4
Wethersfield,4/30/2020,145,556,8,0,0,41.7024837,-72.6693014,77,68,5
Wethersfield,5/1/2020,156,598,8,0,0,41.7024837,-72.6693014,83,73,5
Wethersfield,5/2/2020,166,636,8,0,0,41.7024837,-72.6693014,85,81,5
Wethersfield,5/3/2020,169,648,8,0,0,41.7024837,-72.6693014,86,83,5
Wethersfield,5/4/2020,172,659,8,0,0,41.7024837,-72.6693014,94,78,3
Wethersfield,5/5/2020,173,663,8,0,0,41.7024837,-72.6693014,98,75,3
Wethersfield,5/6/2020,177,679,8,0,0,41.7024837,-72.6693014,104,73,3
Wethersfield,5/7/2020,180,690,8,0,0,41.7024837,-72.6693014,107,73,3
Wethersfield,5/8/2020,187,717,8,0,0,41.7024837,-72.6693014,117,70,3
Wethersfield,5/9/2020,192,736,8,0,0,41.7024837,-72.6693014,117,75,3
Wethersfield,5/10/2020,196,751,9,0,0,41.7024837,-72.6693014,125,71,4
Wethersfield,5/11/2020,197,755,9,0,0,41.7024837,-72.6693014,134,63,4
Wethersfield,5/12/2020,202,774,9,0,0,41.7024837,-72.6693014,137,65,4
Wethersfield,5/13/2020,206,790,8,0,0,41.7024837,-72.6693014,138,68,1
Wethersfield,5/14/2020,208,797,8,0,0,41.7024837,-72.6693014,145,63,0
Wethersfield,5/15/2020,210,805,8,0,0,41.7024837,-72.6693014,156,54,0
Wethersfield,5/16/2020,220,843,8,724,0,41.7024837,-72.6693014,166,54,0
Wethersfield,5/17/2020,225,866,8,761,0,41.7024837,-72.6693014,169,56,0
Wethersfield,5/18/2020,227,870,8,785,0,41.7024837,-72.6693014,172,55,0
Wethersfield,5/19/2020,231,886,8,835,0,41.7024837,-72.6693014,173,58,0
Wethersfield,5/20/2020,229,878,9,833,3194,41.7024837,-72.6693014,177,52,1
Wethersfield,5/21/2020,229,878,9,864,3313,41.7024837,-72.6693014,180,49,1
Wethersfield,5/22/2020,231,886,9,892,3420,41.7024837,-72.6693014,187,44,1
Wethersfield,5/23/2020,233,893,9,922,3535,41.7024837,-72.6693014,192,41,1
Wethersfield,5/24/2020,239,916,10,970,3719,41.7024837,-72.6693014,196,43,1
Wethersfield,5/25/2020,240,920,10,984,3773,41.7024837,-72.6693014,197,43,1
Wethersfield,5/26/2020,241,924,9,1011,3876,41.7024837,-72.6693014,202,39,0
Wethersfield,5/27/2020,246,943,9,1049,4022,41.7024837,-72.6693014,206,40,1
Wethersfield,5/28/2020,247,947,9,1067,4091,41.7024837,-72.6693014,208,39,1
Wethersfield,5/29/2020,249,955,10,1094,4194,41.7024837,-72.6693014,210,39,2
Wethersfield,5/30/2020,248,951,10,1110,4256,41.7024837,-72.6693014,220,28,2
Wethersfield,5/31/2020,249,955,10,1139,4367,41.7024837,-72.6693014,225,24,2
Wethersfield,6/1/2020,249,955,10,1177,4513,41.7024837,-72.6693014,227,22,2
Wethersfield,6/2/2020,248,951,10,1202,4609,41.7024837,-72.6693014,231,17,2
Wethersfield,6/3/2020,248,951,10,1220,4678,41.7024837,-72.6693014,229,19,1
Wethersfield,6/4/2020,248,951,10,1253,4804,41.7024837,-72.6693014,229,19,1
Wethersfield,6/5/2020,250,959,10,1291,4950,41.7024837,-72.6693014,231,19,1
Wethersfield,6/6/2020,251,962,10,1330,5099,41.7024837,-72.6693014,233,18,1
Wethersfield,6/7/2020,250,959,10,1368,5245,41.7024837,-72.6693014,239,11,0
Wethersfield,6/8/2020,252,966,10,1394,5345,41.7024837,-72.6693014,240,12,0
Wethersfield,6/9/2020,253,970,10,1424,5460,41.7024837,-72.6693014,241,12,1
Wethersfield,6/10/2020,252,966,10,1440,5521,41.7024837,-72.6693014,246,6,1
Wethersfield,6/11/2020,252,966,10,1462,5605,41.7024837,-72.6693014,247,5,1
Wethersfield,6/12/2020,252,966,10,1498,5743,41.7024837,-72.6693014,249,3,0
Wethersfield,6/13/2020,252,966,10,1521,5832,41.7024837,-72.6693014,248,4,0
Wethersfield,6/14/2020,252,966,10,1554,5958,41.7024837,-72.6693014,249,3,0
Wethersfield,6/15/2020,252,966,10,1580,6058,41.7024837,-72.6693014,249,3,0
Wethersfield,6/16/2020,253,970,10,1610,6173,41.7024837,-72.6693014,248,5,0
Wethersfield,6/17/2020,253,970,10,1618,6204,41.7024837,-72.6693014,248,5,0
Wethersfield,6/18/2020,254,974,10,1661,6368,41.7024837,-72.6693014,248,6,0
Wethersfield,6/19/2020,253,970,10,1709,6552,41.7024837,-72.6693014,250,3,0
Wethersfield,6/20/2020,252,966,10,1716,6579,41.7024837,-72.6693014,251,1,0
Wethersfield,6/21/2020,253,970,10,1721,6598,41.7024837,-72.6693014,250,3,0
Newington,3/24/2020,8,0,0,0,0,41.6869935,-72.7308384,0,0,0
Newington,3/25/2020,9,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,3/26/2020,10,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,3/27/2020,14,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,3/28/2020,19,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,3/29/2020,21,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,3/30/2020,24,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,3/31/2020,26,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,4/1/2020,28,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,4/2/2020,28,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,4/3/2020,32,0,1,0,0,41.6869935,-72.7308384,0,0,0
Newington,4/4/2020,34,0,2,0,0,41.6869935,-72.7308384,0,0,0
Newington,4/5/2020,35,0,2,0,0,41.6869935,-72.7308384,0,0,0
Newington,4/6/2020,37,0,2,0,0,41.6869935,-72.7308384,0,0,0
